Model,Graph,param_id,Hyperparameter 1,Hyperparameter 2,Mean rel. gap (%),Median rel. gap (%),Min rel. gap (%),Std rel. gap (%),Success rate (%)
Sigmoid PM,g05_40.3,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf7.0",gamma_factor=7.00,alpha=-10.00,0.94,0.95,0.00,0.45,15.00
Sigmoid PM,g05_40.4,"a-50.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf2.0",gamma_factor=2.00,alpha=-50.00,0.01,0.00,0.00,0.05,97.00
Sigmoid PM,g05_40.5,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.0",gamma_factor=1.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_40.6,"a0.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.0",gamma_factor=1.00,alpha=0.00,1.09,0.98,0.00,0.79,13.00
Sigmoid PM,g05_40.7,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.5",gamma_factor=1.50,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_40.8,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.5",gamma_factor=1.50,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_40.9,"a-40.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf3.0",gamma_factor=3.00,alpha=-40.00,0.36,0.00,0.00,0.61,73.00
Sigmoid PM,g05_5.0,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.1,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.2,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.3,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.4,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.5,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.6,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.7,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.8,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_5.9,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_50.0,"a0.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf2.5",gamma_factor=2.50,alpha=0.00,1.11,0.91,0.00,0.70,1.00
Sigmoid PM,g05_50.1,"a-30.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf3.5",gamma_factor=3.50,alpha=-30.00,0.59,0.73,0.00,0.35,24.00
Sigmoid PM,g05_50.2,"a0.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.5",gamma_factor=1.50,alpha=0.00,0.38,0.20,0.00,0.42,12.00
Sigmoid PM,g05_50.3,"a-40.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf7.5",gamma_factor=7.50,alpha=-40.00,0.08,0.00,0.00,0.16,81.00
Sigmoid PM,g05_50.4,"a-20.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf2.5",gamma_factor=2.50,alpha=-20.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_50.5,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,2.67,3.21,0.40,1.31,0.00
Sigmoid PM,g05_50.6,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf0.0",gamma_factor=0.00,alpha=-10.00,2.20,1.87,1.04,0.76,0.00
Sigmoid PM,g05_50.7,"a-50.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf3.5",gamma_factor=3.50,alpha=-50.00,0.00,0.00,0.00,0.00,100.00
Sigmoid PM,g05_50.8,"a0.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf1.5",gamma_factor=1.50,alpha=0.00,1.20,1.20,0.00,0.41,1.00
Sigmoid PM,g05_50.9,"a-10.0_blin((1-alpha)/mu_max, (1-alpha)/mu_max + 20)_gf5.5",gamma_factor=5.50,alpha=-10.00,0.60,0.59,0.00,0.24,6.00
Polynomial PM,g05_10.0,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.1,"po10_blin(1/mu_max, 1/mu_max + 2)_gf1.5",poly_order=10.00,gamma_factor=1.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.2,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.3,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.4,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.5,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.6,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.7,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.8,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_10.9,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.0,"po10_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=10.00,gamma_factor=1.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.1,"po10_blin(1/mu_max, 1/mu_max + 2)_gf2.0",poly_order=10.00,gamma_factor=2.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.2,"po3_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=3.00,gamma_factor=1.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.3,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.0",poly_order=3.00,gamma_factor=2.00,1.30,1.22,0.00,1.03,31.00
Polynomial PM,g05_20.4,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.5,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=3.00,gamma_factor=2.50,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_20.6,"po8_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=8.00,gamma_factor=2.50,1.05,1.20,0.00,0.41,13.00
Polynomial PM,g05_20.7,"po3_blin(1/mu_max, 1/mu_max + 2)_gf3.5",poly_order=3.00,gamma_factor=3.50,0.66,0.00,0.00,0.86,58.00
Polynomial PM,g05_20.8,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,1.18,1.27,0.00,1.25,42.00
Polynomial PM,g05_20.9,"po9_blin(1/mu_max, 1/mu_max + 2)_gf6.5",poly_order=9.00,gamma_factor=6.50,1.06,1.22,0.00,0.94,36.00
Polynomial PM,g05_30.0,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.0",poly_order=3.00,gamma_factor=2.00,0.79,1.06,0.00,0.47,26.00
Polynomial PM,g05_30.1,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=3.00,gamma_factor=2.50,0.13,0.00,0.00,0.32,83.00
Polynomial PM,g05_30.2,"po6_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=6.00,gamma_factor=0.50,0.56,0.00,0.00,0.72,61.00
Polynomial PM,g05_30.3,"po10_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=10.00,gamma_factor=1.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_30.4,"po3_blin(1/mu_max, 1/mu_max + 2)_gf1.5",poly_order=3.00,gamma_factor=1.50,0.16,0.00,0.00,0.49,90.00
Polynomial PM,g05_30.5,"po10_blin(1/mu_max, 1/mu_max + 2)_gf3.0",poly_order=10.00,gamma_factor=3.00,1.29,1.12,0.00,0.72,1.00
Polynomial PM,g05_30.6,"po5_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=5.00,gamma_factor=1.00,1.11,1.13,0.00,0.68,14.00
Polynomial PM,g05_30.7,"po6_blin(1/mu_max, 1/mu_max + 2)_gf1.5",poly_order=6.00,gamma_factor=1.50,0.67,0.56,0.00,0.47,6.00
Polynomial PM,g05_30.8,"po6_blin(1/mu_max, 1/mu_max + 2)_gf3.5",poly_order=6.00,gamma_factor=3.50,1.28,1.11,0.00,0.73,12.00
Polynomial PM,g05_30.9,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,2.87,2.79,0.56,1.54,0.00
Polynomial PM,g05_40.0,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,1.72,1.87,0.62,0.80,0.00
Polynomial PM,g05_40.1,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=3.00,gamma_factor=2.50,0.69,0.98,0.00,0.39,21.00
Polynomial PM,g05_40.2,"po3_blin(1/mu_max, 1/mu_max + 2)_gf3.5",poly_order=3.00,gamma_factor=3.50,0.58,0.98,0.00,0.50,41.00
Polynomial PM,g05_40.3,"po3_blin(1/mu_max, 1/mu_max + 2)_gf5.0",poly_order=3.00,gamma_factor=5.00,1.26,1.26,0.00,0.69,14.00
Polynomial PM,g05_40.4,"po4_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=4.00,gamma_factor=1.00,0.01,0.00,0.00,0.06,99.00
Polynomial PM,g05_40.5,"po3_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=3.00,gamma_factor=1.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_40.6,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.5",poly_order=10.00,gamma_factor=0.50,0.80,0.81,0.00,0.35,8.00
Polynomial PM,g05_40.7,"po3_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=3.00,gamma_factor=1.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_40.8,"po5_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=5.00,gamma_factor=2.50,0.68,0.97,0.00,0.47,26.00
Polynomial PM,g05_40.9,"po3_blin(1/mu_max, 1/mu_max + 2)_gf1.0",poly_order=3.00,gamma_factor=1.00,0.36,0.00,0.00,0.90,86.00
Polynomial PM,g05_5.0,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.1,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.2,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.3,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.4,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.5,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.6,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.7,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.8,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_5.9,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,0.00,0.00,0.00,0.00,100.00
Polynomial PM,g05_50.0,"po10_blin(1/mu_max, 1/mu_max + 2)_gf3.5",poly_order=10.00,gamma_factor=3.50,1.24,1.21,0.00,0.62,3.00
Polynomial PM,g05_50.1,"po7_blin(1/mu_max, 1/mu_max + 2)_gf5.0",poly_order=7.00,gamma_factor=5.00,0.70,0.62,0.00,0.31,2.00
Polynomial PM,g05_50.2,"po4_blin(1/mu_max, 1/mu_max + 2)_gf3.0",poly_order=4.00,gamma_factor=3.00,0.20,0.20,0.00,0.14,13.00
Polynomial PM,g05_50.3,"po3_blin(1/mu_max, 1/mu_max + 2)_gf6.0",poly_order=3.00,gamma_factor=6.00,0.72,0.61,0.00,0.23,1.00
Polynomial PM,g05_50.4,"po4_blin(1/mu_max, 1/mu_max + 2)_gf3.0",poly_order=4.00,gamma_factor=3.00,0.45,0.42,0.00,0.25,9.00
Polynomial PM,g05_50.5,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,3.26,3.61,0.60,1.43,0.00
Polynomial PM,g05_50.6,"po10_blin(1/mu_max, 1/mu_max + 2)_gf0.0",poly_order=10.00,gamma_factor=0.00,2.28,2.07,1.24,0.85,0.00
Polynomial PM,g05_50.7,"po3_blin(1/mu_max, 1/mu_max + 2)_gf4.5",poly_order=3.00,gamma_factor=4.50,0.82,0.83,0.00,0.50,1.00
Polynomial PM,g05_50.8,"po3_blin(1/mu_max, 1/mu_max + 2)_gf2.5",poly_order=3.00,gamma_factor=2.50,0.45,0.40,0.00,0.19,2.00
Polynomial PM,g05_50.9,"po3_blin(1/mu_max, 1/mu_max + 2)_gf5.0",poly_order=3.00,gamma_factor=5.00,0.79,0.99,0.00,0.28,5.00
q-SHIL,g05_10.0,"glin(0,10.0)",,,0.05,0.00,0.00,0.50,99.00
q-SHIL,g05_10.1,"glin(0,10.0)",,,3.43,4.76,0.00,2.15,28.00
q-SHIL,g05_10.2,"glin(0,10.0)",,,0.95,0.00,0.00,1.91,80.00
q-SHIL,g05_10.3,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_10.4,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_10.5,"glin(0,10.0)",,,3.18,4.55,0.00,3.45,48.00
q-SHIL,g05_10.6,"glin(0,10.0)",,,1.50,0.00,0.00,2.15,67.00
q-SHIL,g05_10.7,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_10.8,"glin(0,10.0)",,,0.24,0.00,0.00,1.04,95.00
q-SHIL,g05_10.9,"glin(0,10.0)",,,0.52,0.00,0.00,1.78,91.00
q-SHIL,g05_20.0,"glin(0,10.0)",,,0.32,0.00,0.00,0.97,89.00
q-SHIL,g05_20.1,"glin(0,10.0)",,,0.91,0.00,0.00,1.43,65.00
q-SHIL,g05_20.2,"glin(0,10.0)",,,1.04,1.22,0.00,0.44,15.00
q-SHIL,g05_20.3,"glin(0,10.0)",,,1.46,1.22,0.00,0.83,9.00
q-SHIL,g05_20.4,"glin(0,10.0)",,,0.42,0.00,0.00,0.58,65.00
q-SHIL,g05_20.5,"glin(0,10.0)",,,1.33,1.20,0.00,1.10,27.00
q-SHIL,g05_20.6,"glin(0,10.0)",,,1.18,1.20,0.00,0.17,2.00
q-SHIL,g05_20.7,"glin(0,10.0)",,,1.86,1.25,0.00,1.01,6.00
q-SHIL,g05_20.8,"glin(0,10.0)",,,0.65,0.00,0.00,0.83,58.00
q-SHIL,g05_20.9,"glin(0,10.0)",,,1.34,1.22,0.00,1.13,36.00
q-SHIL,g05_30.0,"glin(0,10.0)",,,1.97,2.13,0.00,0.86,6.00
q-SHIL,g05_30.1,"glin(0,10.0)",,,1.37,1.61,0.00,0.41,1.00
q-SHIL,g05_30.2,"glin(0,10.0)",,,1.37,1.62,0.00,0.67,2.00
q-SHIL,g05_30.3,"glin(0,10.0)",,,1.56,1.64,0.00,0.98,22.00
q-SHIL,g05_30.4,"glin(0,10.0)",,,1.43,1.64,0.00,0.76,16.00
q-SHIL,g05_30.5,"glin(0,10.0)",,,1.48,1.69,0.56,0.45,0.00
q-SHIL,g05_30.6,"glin(0,10.0)",,,1.59,1.69,0.00,0.79,5.00
q-SHIL,g05_30.7,"glin(0,10.0)",,,1.04,1.11,0.00,1.15,42.00
q-SHIL,g05_30.8,"glin(0,10.0)",,,1.28,1.11,0.56,0.60,0.00
q-SHIL,g05_30.9,"glin(0,10.0)",,,0.92,0.56,0.56,0.73,0.00
q-SHIL,g05_40.0,"glin(0,10.0)",,,0.93,0.93,0.31,0.33,0.00
q-SHIL,g05_40.1,"glin(0,10.0)",,,1.20,1.31,0.33,0.50,0.00
q-SHIL,g05_40.2,"glin(0,10.0)",,,0.76,0.33,0.33,0.51,0.00
q-SHIL,g05_40.3,"glin(0,10.0)",,,1.61,1.58,0.95,0.49,0.00
q-SHIL,g05_40.4,"glin(0,10.0)",,,0.96,0.94,0.00,0.38,4.00
q-SHIL,g05_40.5,"glin(0,10.0)",,,0.87,0.65,0.00,0.50,1.00
q-SHIL,g05_40.6,"glin(0,10.0)",,,0.90,0.98,0.00,0.58,1.00
q-SHIL,g05_40.7,"glin(0,10.0)",,,1.22,0.93,0.93,0.62,0.00
q-SHIL,g05_40.8,"glin(0,10.0)",,,1.45,1.61,0.00,0.59,2.00
q-SHIL,g05_40.9,"glin(0,10.0)",,,1.25,0.96,0.32,0.49,0.00
q-SHIL,g05_5.0,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.1,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.2,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.3,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.4,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.5,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.6,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.7,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.8,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_5.9,"glin(0,10.0)",,,0.00,0.00,0.00,0.00,100.00
q-SHIL,g05_50.0,"glin(0,10.0)",,,0.97,0.81,0.00,0.56,3.00
q-SHIL,g05_50.1,"glin(0,10.0)",,,0.72,0.42,0.21,0.58,0.00
q-SHIL,g05_50.2,"glin(0,10.0)",,,0.98,1.02,0.00,0.73,3.00
q-SHIL,g05_50.3,"glin(0,10.0)",,,1.40,1.43,0.61,0.59,0.00
q-SHIL,g05_50.4,"glin(0,10.0)",,,0.90,0.63,0.21,0.51,0.00
q-SHIL,g05_50.5,"glin(0,10.0)",,,1.01,0.80,0.20,0.55,0.00
q-SHIL,g05_50.6,"glin(0,10.0)",,,1.30,1.24,0.62,0.30,0.00
q-SHIL,g05_50.7,"glin(0,10.0)",,,1.08,1.24,0.41,0.28,0.00
q-SHIL,g05_50.8,"glin(0,10.0)",,,1.29,1.40,0.20,0.46,0.00
q-SHIL,g05_50.9,"glin(0,10.0)",,,1.01,0.79,0.20,0.41,0.00
q-PDC,g05_10.0,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.1,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.2,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.3,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.4,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.5,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf10.0,gamma_factor=10.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.6,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.7,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.8,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_10.9,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,0.00,0.00,0.00,0.00,100.00
q-PDC,g05_20.0,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf85.0,gamma_factor=85.00,,1.14,1.19,0.00,0.86,27.00
q-PDC,g05_20.1,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf10.0,gamma_factor=10.00,,0.29,0.00,0.00,0.54,77.00
q-PDC,g05_20.2,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf25.0,gamma_factor=25.00,,1.43,1.22,0.00,1.04,26.00
q-PDC,g05_20.3,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf50.0,gamma_factor=50.00,,0.95,1.22,0.00,0.66,28.00
q-PDC,g05_20.4,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf70.0,gamma_factor=70.00,,0.23,0.00,0.00,0.48,81.00
q-PDC,g05_20.5,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf55.0,gamma_factor=55.00,,0.86,1.20,0.00,0.67,34.00
q-PDC,g05_20.6,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf35.0,gamma_factor=35.00,,0.69,1.20,0.00,0.65,45.00
q-PDC,g05_20.7,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf40.0,gamma_factor=40.00,,1.10,1.25,0.00,0.82,28.00
q-PDC,g05_20.8,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf15.0,gamma_factor=15.00,,0.90,1.27,0.00,0.70,34.00
q-PDC,g05_20.9,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf30.0,gamma_factor=30.00,,1.07,1.22,0.00,0.80,28.00
q-PDC,g05_30.0,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf25.0,gamma_factor=25.00,,3.49,3.72,0.00,1.06,1.00
q-PDC,g05_30.1,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf55.0,gamma_factor=55.00,,2.56,2.69,0.00,1.02,2.00
q-PDC,g05_30.2,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf20.0,gamma_factor=20.00,,3.25,3.24,0.00,0.85,1.00
q-PDC,g05_30.3,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf100.0,gamma_factor=100.00,,3.17,3.28,0.00,0.97,1.00
q-PDC,g05_30.4,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf55.0,gamma_factor=55.00,,3.36,3.28,0.00,1.00,2.00
q-PDC,g05_30.5,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,3.16,3.37,0.56,0.93,0.00
q-PDC,g05_30.6,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf100.0,gamma_factor=100.00,,3.10,3.39,0.00,0.91,1.00
q-PDC,g05_30.7,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf10.0,gamma_factor=10.00,,3.87,3.89,0.00,1.12,1.00
q-PDC,g05_30.8,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,3.40,3.33,1.11,1.07,0.00
q-PDC,g05_30.9,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf100.0,gamma_factor=100.00,,3.30,3.35,0.00,1.04,1.00
q-PDC,g05_40.0,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,3.67,3.74,0.62,1.34,0.00
q-PDC,g05_40.1,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf75.0,gamma_factor=75.00,,3.77,3.93,0.00,1.09,1.00
q-PDC,g05_40.2,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,3.76,3.92,1.31,1.04,0.00
q-PDC,g05_40.3,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,3.78,3.79,1.58,1.00,0.00
q-PDC,g05_40.4,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf25.0,gamma_factor=25.00,,3.18,3.28,0.00,1.19,1.00
q-PDC,g05_40.5,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf30.0,gamma_factor=30.00,,4.44,4.84,0.00,1.19,1.00
q-PDC,g05_40.6,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,4.11,4.56,0.65,1.27,0.00
q-PDC,g05_40.7,po2*num_states - 1_bconst(1/(1+num_edges/num_vertices))_gpf0.0,gamma_factor=0.00,,4.64,4.63,2.16,1.15,0.00
